BorrowerFirstName,BorrowerLastName,BorrowerBirthDate,BorrowerSSN,ZipCode,BorrowerCreditScore,BorrowerYearlyIncome,LoanAmount,LoanStartDate,LoanDuration,loanToValue,ReportisApproved,ReportisValidData,ReportisInsuranceRequired,ReportgetMonthlyRepayment,ReportgetInsuranceRate,ReportgetMessages
Nicholas,Hall,1903-01-16T08:00:00Z,471-78-1234,12345,565,291813,397965,2021-10-24T22:00:00Z,1,1.4560498132065365,False,True,False,34160.03597233477,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.40; We are sorry. Your loan has not been approved]
Michael,Strickland,1915-06-02T08:00:00Z,471-78-1234,12345,320,349468,1327804,2021-12-02T23:00:00Z,2,1.0971640131339575,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Dale,Nielsen,1988-02-03T08:00:00Z,471-78-1234,12345,516,85297,316745,2017-12-07T23:00:00Z,2,1.6833524128038655,False,True,False,19410.00250428421,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.73; We are sorry. Your loan has not been approved]
Miranda,Paul,1948-12-13T07:00:00Z,471-78-1234,12345,676,275068,7446,2019-12-12T23:00:00Z,1,1.7773826466645608,True,True,True,1260.9835700216263,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Matthew,Woods,1904-04-22T08:00:00Z,471-78-1234,12345,413,125372,676604,2017-09-10T22:00:00Z,2,1.4290137909844691,False,True,False,29835.297339219564,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.86; We are sorry. Your loan has not been approved]
Heather,Reyes,1956-07-19T07:00:00Z,471-78-1234,12345,305,12452,314693,2019-06-10T22:00:00Z,2,1.4455450702181871,False,True,False,15752.408323015296,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 15.18; We are sorry. Your loan has not been approved]
Katrina,Miller,1960-11-09T08:00:00Z,471-78-1234,12345,753,257869,1204467,2017-10-30T23:00:00Z,1,1.1000256292015251,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
James,Miller,1904-08-13T08:00:00Z,471-78-1234,12345,735,156539,790608,2018-10-19T22:00:00Z,2,1.7029984393109507,False,True,False,43544.27614228487,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.34; We are sorry. Your loan has not been approved]
Aimee,Johnson,1938-02-01T08:00:00Z,471-78-1234,12345,733,326250,954664,2018-06-13T22:00:00Z,2,1.3083773668462768,False,True,False,47787.07228722303,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.76; We are sorry. Your loan has not been approved]
Thomas,Garza,1963-04-14T08:00:00Z,471-78-1234,12345,719,338735,1396836,2020-03-01T23:00:00Z,1,1.0125336656025508,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Sean,Miller,1927-05-19T08:00:00Z,471-78-1234,12345,544,120913,179199,2021-11-24T23:00:00Z,2,1.8378941445915544,False,True,False,9869.734103906496,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.98; We are sorry. Your loan has not been approved]
Alejandro,Miller,2004-09-25T07:00:00Z,471-78-1234,12345,366,180940,603574,2020-12-08T23:00:00Z,2,1.068330092317752,False,True,False,26614.99156999088,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.77; We are sorry. Your loan has not been approved]
Anna,Duran,1918-11-09T08:00:00Z,471-78-1234,12345,756,317190,981575,2017-01-05T23:00:00Z,2,1.123342727431231,False,True,False,51474.862313934376,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.95; We are sorry. Your loan has not been approved]
Andrew,Patrick,1912-04-06T08:00:00Z,471-78-1234,12345,470,309343,504248,2019-01-01T23:00:00Z,3,1.621527298256138,False,True,False,20617.02628443776,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.80; We are sorry. Your loan has not been approved]
Bryan,Hale,1930-01-10T08:00:00Z,471-78-1234,12345,529,369238,1334221,2021-10-31T23:00:00Z,3,1.1910242835516112,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michael,English,1954-01-13T08:00:00Z,471-78-1234,12345,505,245194,1224480,2020-10-03T22:00:00Z,2,1.835643526786979,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Doris,Larsen,1993-01-04T08:00:00Z,471-78-1234,12345,434,226991,1414626,2018-06-04T22:00:00Z,2,1.2600726604774717,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Adriana,Archer,1916-08-17T08:00:00Z,471-78-1234,12345,572,89740,767896,2018-09-25T22:00:00Z,1,1.4960586604282486,False,True,False,71743.09782698957,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 9.59; We are sorry. Your loan has not been approved]
Shelby,Wood,1910-04-15T08:00:00Z,471-78-1234,12345,327,43377,1090237,2019-12-30T23:00:00Z,3,1.4536771314862975,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
David,Campbell,2018-02-05T08:00:00Z,471-78-1234,12345,578,220520,316389,2019-08-25T22:00:00Z,2,1.6477812001537266,False,True,False,15151.46349167053,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.82; We are sorry. Your loan has not been approved]
Virginia,Rodriguez,1973-01-16T08:00:00Z,471-78-1234,12345,533,138981,757214,2019-09-30T22:00:00Z,2,1.3194480227654313,False,True,False,49190.68821474562,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.25; We are sorry. Your loan has not been approved]
Lindsey,Wright,1984-02-09T08:00:00Z,471-78-1234,12345,554,116189,377385,2021-12-17T23:00:00Z,2,1.4857174307975465,False,True,False,26091.33894102027,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.69; We are sorry. Your loan has not been approved]
Roger,Brooks,1971-02-09T08:00:00Z,471-78-1234,12345,384,391340,113112,2020-04-16T22:00:00Z,1,1.1081442911632244,False,True,False,113630.42999999784,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.48; We are sorry. Your loan has not been approved]
Ronnie,Ward,1953-08-01T07:00:00Z,471-78-1234,12345,634,327082,545708,2021-02-11T23:00:00Z,1,1.5716619560286365,False,True,False,548209.1616666564,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 20.11; We are sorry. Your loan has not been approved]
Lucas,Coleman,1900-04-17T08:00:00Z,471-78-1234,12345,401,316060,318574,2018-08-15T22:00:00Z,2,1.0099815896687891,False,True,False,20695.436570539336,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.79; We are sorry. Your loan has not been approved]
Lindsey,Austin,2006-08-31T07:00:00Z,471-78-1234,12345,459,108680,1022619,2018-09-17T22:00:00Z,1,1.7022280450347402,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Andrew,Palmer,2000-05-01T07:00:00Z,471-78-1234,12345,825,6938,378102,2018-02-19T23:00:00Z,2,1.7977397489103986,False,True,False,26140.91030718668,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 45.21; We are sorry. Your loan has not been approved]
Juan,Kirby,1901-08-13T08:00:00Z,471-78-1234,12345,665,135194,1409597,2021-11-19T23:00:00Z,2,1.0019368775309163,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kim,Meyer,2000-11-20T08:00:00Z,471-78-1234,12345,849,202291,1445001,2019-04-03T22:00:00Z,1,1.5758881596530716,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kim,Lang,1942-11-20T07:00:00Z,471-78-1234,12345,446,210421,169457,2017-01-12T23:00:00Z,2,1.0656838833630402,False,True,False,11715.781027143292,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.67; We are sorry. Your loan has not been approved]
Robert,Luna,1917-01-13T08:00:00Z,471-78-1234,12345,320,244656,130557,2020-02-22T23:00:00Z,2,1.5849481559487475,False,True,False,9649.239950658452,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.47; We are sorry. Your loan has not been approved]
Katelyn,Pitts,1936-12-03T08:00:00Z,471-78-1234,12345,708,393094,22364,2019-05-12T22:00:00Z,1,1.2248016731031417,True,True,True,2089.427005483548,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Barbara,Mcclure,1976-09-04T07:00:00Z,471-78-1234,12345,311,1068,272544,2017-10-27T22:00:00Z,1,1.260310816864357,False,True,False,273793.15999999485,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 3;076.33; We are sorry. Your loan has not been approved]
Alexis,Rivera,2005-04-04T07:00:00Z,471-78-1234,12345,497,53887,919342,2017-07-11T22:00:00Z,3,1.2609375845437516,False,True,False,33927.41923720704,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.56; We are sorry. Your loan has not been approved]
Ashley,Frost,1999-10-11T07:00:00Z,471-78-1234,12345,741,311099,993117,2017-09-06T22:00:00Z,2,1.994729204484812,False,True,False,45593.65705304289,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.76; We are sorry. Your loan has not been approved]
Timothy,Griffin,2007-05-15T07:00:00Z,471-78-1234,12345,345,281277,110837,2021-10-14T22:00:00Z,1,1.1419651105200903,False,True,False,111345.00291666458,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.75; We are sorry. Your loan has not been approved]
Jennifer,Chaney,1968-05-04T07:00:00Z,471-78-1234,12345,515,229837,251195,2018-06-14T22:00:00Z,1,1.3037035380726008,False,True,False,252346.31041666196,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 13.18; We are sorry. Your loan has not been approved]
Adam,Henderson,1962-03-02T08:00:00Z,471-78-1234,12345,473,353441,1202923,2019-06-30T22:00:00Z,1,1.6041477619584876,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Cameron,Bennett,1910-04-01T08:00:00Z,471-78-1234,12345,300,233002,969387,2017-01-04T23:00:00Z,3,1.3429783146304417,False,True,False,35774.28111855917,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.84; We are sorry. Your loan has not been approved]
Nicholas,Lee,1984-12-23T08:00:00Z,471-78-1234,12345,633,293388,1468728,2021-01-13T23:00:00Z,3,1.6547738641700749,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Sarah,Gomez,2004-05-31T07:00:00Z,471-78-1234,12345,479,251383,1190559,2017-02-20T23:00:00Z,1,1.9773699428038976,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Peter,Reyes,1995-10-26T07:00:00Z,471-78-1234,12345,812,24503,557656,2021-05-12T22:00:00Z,1,1.3194818014130325,False,True,False,187591.8795207874,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 91.87; We are sorry. Your loan has not been approved]
Michael,Brown,1974-03-31T07:00:00Z,471-78-1234,12345,716,301788,1094103,2017-12-11T23:00:00Z,1,1.850143654501244,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kayla,Wong,1972-08-03T07:00:00Z,471-78-1234,12345,478,143687,619980,2021-02-10T23:00:00Z,2,1.2084933956291453,False,True,False,42863.67586590284,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.58; We are sorry. Your loan has not been approved]
Anna,Morgan,1927-08-01T08:00:00Z,471-78-1234,12345,566,381680,77005,2020-04-11T22:00:00Z,1,1.1521584921354986,False,True,False,19472.34159408062,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.61; We are sorry. Your loan has not been approved]
Samantha,Mitchell,1950-05-10T07:00:00Z,471-78-1234,12345,843,229298,1239395,2018-10-17T22:00:00Z,2,1.7259751057413075,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Amanda,Gates,1949-01-24T08:00:00Z,471-78-1234,12345,666,394708,979773,2021-04-27T22:00:00Z,1,1.0399992178222903,False,True,False,329589.3141537443,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 10.02; We are sorry. Your loan has not been approved]
John,Mason,2013-02-18T08:00:00Z,471-78-1234,12345,389,301062,441093,2019-05-21T22:00:00Z,1,1.996745262408948,False,True,False,50140.33464406912,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.00; We are sorry. Your loan has not been approved]
Maria,Petersen,1972-05-10T07:00:00Z,471-78-1234,12345,380,174302,1412309,2021-03-14T23:00:00Z,1,1.9023136667669884,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
John,Glass,1915-12-25T08:00:00Z,471-78-1234,12345,489,349152,1417958,2018-07-17T22:00:00Z,2,1.8345463168228613,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Margaret,Padilla,1920-11-07T08:00:00Z,471-78-1234,12345,518,172529,509811,2021-08-02T22:00:00Z,3,1.9235744284276737,False,True,False,19442.471489137795,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.35; We are sorry. Your loan has not been approved]
Hannah,Lambert,1932-09-27T08:00:00Z,471-78-1234,12345,681,149618,992438,2020-11-12T23:00:00Z,3,1.326100668613713,False,True,False,39162.25969948533,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.14; We are sorry. Your loan has not been approved]
Randall,Brown,2016-02-22T08:00:00Z,471-78-1234,12345,652,281396,323771,2019-02-16T23:00:00Z,2,1.6444836384577002,False,True,False,15504.978005435269,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.66; We are sorry. Your loan has not been approved]
Ashley,Mosley,1903-10-21T08:00:00Z,471-78-1234,12345,672,83360,706689,2017-09-13T22:00:00Z,2,1.855169088708588,False,True,False,48858.49258685605,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.03; We are sorry. Your loan has not been approved]
John,Merritt,1899-06-01T08:00:00Z,471-78-1234,12345,493,353787,928151,2017-10-20T22:00:00Z,1,1.4682396234533903,False,True,False,86715.4249940333,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.94; We are sorry. Your loan has not been approved]
Tammy,Watson,2015-07-25T07:00:00Z,471-78-1234,12345,458,175822,808559,2017-05-24T22:00:00Z,2,1.6408301904511595,False,True,False,52526.199558152,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.58; We are sorry. Your loan has not been approved]
Stacey,Shaw,1956-10-04T08:00:00Z,471-78-1234,12345,623,91221,695825,2018-03-31T22:00:00Z,2,1.3118840250484225,False,True,False,45202.69121678333,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 5.95; We are sorry. Your loan has not been approved]
Jacob,Peterson,1905-12-23T08:00:00Z,471-78-1234,12345,524,274611,775996,2020-02-02T23:00:00Z,1,1.1141999126657771,False,True,False,66609.00148100435,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.91; We are sorry. Your loan has not been approved]
Dakota,Jefferson,1984-04-10T08:00:00Z,471-78-1234,12345,766,65613,75345,2018-05-24T22:00:00Z,2,1.8519482273368413,False,True,False,3322.3872132347697,0.0,[ The loan amount is under the maximum authorized; Low risk loan; Too big Debt/Income ratio: 0.61; We are sorry. Your loan has not been approved]
Joanna,Burch,1909-09-04T08:00:00Z,471-78-1234,12345,386,382209,397454,2019-09-06T22:00:00Z,1,1.7078097436525297,False,True,False,133700.9605976714,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.20; We are sorry. Your loan has not been approved]
Nicholas,Bailey,1967-06-03T07:00:00Z,471-78-1234,12345,524,142245,73131,2020-07-11T22:00:00Z,3,1.0636179749365675,True,True,True,2698.828179541659,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Dawn,Nelson,2008-05-08T07:00:00Z,471-78-1234,12345,445,260981,300877,2018-06-03T22:00:00Z,1,1.8818622102093312,False,True,False,28110.379589021348,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.29; We are sorry. Your loan has not been approved]
Jason,Jones,1941-11-03T08:00:00Z,471-78-1234,12345,485,71105,521148,2020-09-08T22:00:00Z,1,1.0026347300038596,False,True,False,59240.42122429358,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 10.00; We are sorry. Your loan has not been approved]
Joseph,Swanson,1908-12-31T08:00:00Z,471-78-1234,12345,755,327657,1198841,2017-10-30T23:00:00Z,1,1.4615828598569849,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Tracey,Nichols,1961-10-06T08:00:00Z,471-78-1234,12345,645,313809,585152,2021-08-26T22:00:00Z,2,1.0291525288507295,False,True,False,38013.07106080293,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.45; We are sorry. Your loan has not been approved]
Sarah,Simmons,1917-02-28T08:00:00Z,471-78-1234,12345,306,354482,1492427,2020-04-13T22:00:00Z,1,1.6098867909766952,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Ryan,Griffin,1946-01-11T08:00:00Z,471-78-1234,12345,392,73275,1343587,2020-02-27T23:00:00Z,2,1.9227692813565431,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Matthew,Powell,2000-06-30T07:00:00Z,471-78-1234,12345,579,194217,751411,2021-01-08T23:00:00Z,2,1.0095792496086229,False,True,False,43586.25244993087,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.69; We are sorry. Your loan has not been approved]
Kimberly,Flores,2011-08-10T07:00:00Z,471-78-1234,12345,556,393349,142209,2018-07-19T22:00:00Z,1,1.5879511024624442,False,True,False,13286.322886013677,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.41; We are sorry. Your loan has not been approved]
